game_id,game_date,matchup,player_name,impact_score
0022300059,Unknown date,Away team @ Home team,Hardy,0.0
0022300059,Unknown date,Away team @ Home team,Williams,-0.021912619260643362
0022300060,Unknown date,Away team @ Home team,McGee,2.5631183340976307
0022300060,Unknown date,Away team @ Home team,Edwards,2.107850223207507
0022300060,Unknown date,Away team @ Home team,Kuminga,-1.9101661284071179
0022300061,Unknown date,Away team @ Home team,Pickett,2.3183890577507595
0022300061,Unknown date,Away team @ Home team,Nnaji,1.4982199312714777
0022300061,Unknown date,Away team @ Home team,Hayes,0.9013677811550153
0022300062,Unknown date,Away team @ Home team,Little,5.650593574785807
0022300062,Unknown date,Away team @ Home team,Allen,4.361218362816222
0022300062,Unknown date,Away team @ Home team,Joseph,1.1025641025641026
0022300063,Unknown date,Away team @ Home team,Maledon,8.380081780359976
0022300063,Unknown date,Away team @ Home team,Thor,6.464462019101073
0022300063,Unknown date,Away team @ Home team,Griffin,5.10697232100029
0022300064,Unknown date,Away team @ Home team,Rollins,4.546370269999617
0022300064,Unknown date,Away team @ Home team,Sheppard,0.0
0022300064,Unknown date,Away team @ Home team,Baldwin Jr.,0.0
0022300065,Unknown date,Away team @ Home team,Pritchard,3.630092472560712
0022300065,Unknown date,Away team @ Home team,DiVincenzo,3.1477355680165395
0022300065,Unknown date,Away team @ Home team,Kornet,2.612785961428968
0022300066,Unknown date,Away team @ Home team,Samuels Jr.,0.0
0022300066,Unknown date,Away team @ Home team,Howard,0.0
0022300066,Unknown date,Away team @ Home team,Whitmore,-1.247973913043478
0022300067,Unknown date,Away team @ Home team,Niang,4.222675651227702
0022300067,Unknown date,Away team @ Home team,Jones,2.705321559169609
0022300067,Unknown date,Away team @ Home team,Jerome,1.766929133858268
0022300068,Unknown date,Away team @ Home team,Smith,1.904668304668305
0022300068,Unknown date,Away team @ Home team,Ivey,0.6878576514524171
0022300068,Unknown date,Away team @ Home team,Harris,0.0
0022300069,Unknown date,Away team @ Home team,Brown Jr.,1.1017628205128207
0022300069,Unknown date,Away team @ Home team,Flynn,0.6921769701829525
0022300069,Unknown date,Away team @ Home team,Dick,0.0
0022300070,Unknown date,Away team @ Home team,Sarr,5.1767547696498575
0022300070,Unknown date,Away team @ Home team,Carter,4.377119509703779
0022300070,Unknown date,Away team @ Home team,Waters III,0.0
0022300071,Unknown date,Away team @ Home team,Hawkins,3.1847041420118347
0022300071,Unknown date,Away team @ Home team,Kennard,1.2949218660757125
0022300071,Unknown date,Away team @ Home team,Lewis Jr.,1.1999584303292314
0022300072,Unknown date,Away team @ Home team,Mitchell,1.9062414052185814
0022300072,Unknown date,Away team @ Home team,Ford,0.0
0022300072,Unknown date,Away team @ Home team,Edwards,0.0
0022300073,Unknown date,Away team @ Home team,Exum,4.649716261325704
0022300073,Unknown date,Away team @ Home team,McDermott,3.1056125095249376
0022300073,Unknown date,Away team @ Home team,Jones Jr.,-0.00021055416843762664
0022300074,Unknown date,Away team @ Home team,Martin,2.303320629418091
0022300074,Unknown date,Away team @ Home team,Brown,0.0
0022300074,Unknown date,Away team @ Home team,Coffey,0.0
0022300075,Unknown date,Away team @ Home team,Payne,3.474230870989225
0022300075,Unknown date,Away team @ Home team,Green,3.2440202963524807
0022300075,Unknown date,Away team @ Home team,Springer,2.7054773265222076
0022300076,Unknown date,Away team @ Home team,Watanabe,3.960758225305175
0022300076,Unknown date,Away team @ Home team,Prince,1.4022082018927444
0022300076,Unknown date,Away team @ Home team,Hayes,0.290661118495809
0022300077,Unknown date,Away team @ Home team,Harris,5.880904280904281
0022300077,Unknown date,Away team @ Home team,Richards,4.002253940912149
0022300077,Unknown date,Away team @ Home team,Sasser,-0.21400089057107896
0022300078,Unknown date,Away team @ Home team,LaRavia,10.456280705207355
0022300078,Unknown date,Away team @ Home team,Roddy,1.3121131097904748
0022300078,Unknown date,Away team @ Home team,Strawther,0.0
0022300079,Unknown date,Away team @ Home team,Bey,7.340873809788622
0022300079,Unknown date,Away team @ Home team,Okongwu,7.136283986285863
0022300079,Unknown date,Away team @ Home team,Grimes,5.858364629554593
0022300080,Unknown date,Away team @ Home team,Pritchard,2.8843636363636365
0022300080,Unknown date,Away team @ Home team,Cain,1.4054635546485221
0022300080,Unknown date,Away team @ Home team,Jaquez Jr.,1.2959975627936582
0022300081,Unknown date,Away team @ Home team,Dieng,0.9051428571428572
0022300081,Unknown date,Away team @ Home team,Wiggins,0.9021929901539214
0022300081,Unknown date,Away team @ Home team,Bickerstaff,-1.002004008016032
0022300082,Unknown date,Away team @ Home team,Dick,1.1020370370370371
0022300082,Unknown date,Away team @ Home team,Flynn,0.0
0022300082,Unknown date,Away team @ Home team,Carter,-0.40046020498348656
0022300083,Unknown date,Away team @ Home team,Thompson,5.163467732783767
0022300083,Unknown date,Away team @ Home team,Bassey,3.0321815684433706
0022300083,Unknown date,Away team @ Home team,Bullock Jr.,0.701936412621933
0022300084,Unknown date,Away team @ Home team,Kleber,6.128581440472898
0022300084,Unknown date,Away team @ Home team,Curry,-0.46129442982174584
0022300084,Unknown date,Away team @ Home team,Smith Jr.,-0.802233746408046
0022300085,Unknown date,Away team @ Home team,Covington,7.936815759945025
0022300085,Unknown date,Away team @ Home team,Agbaji,7.353500122087198
0022300085,Unknown date,Away team @ Home team,Plumlee,7.059003819778586
0022300086,Unknown date,Away team @ Home team,Mays,3.215311004784689
0022300086,Unknown date,Away team @ Home team,Harris,2.79603565181502
0022300086,Unknown date,Away team @ Home team,Ingles,1.3022600416475507
0022300087,Unknown date,Away team @ Home team,Payton II,3.2131221556489433
0022300087,Unknown date,Away team @ Home team,Jackson-Davis,1.1114583333333334
0022300087,Unknown date,Away team @ Home team,Mitchell,-0.5431225513944091
0022300088,Unknown date,Away team @ Home team,Harris,3.759487136689877
0022300088,Unknown date,Away team @ Home team,Williams,3.608250301036882
0022300088,Unknown date,Away team @ Home team,White,2.1604362645096877
0022300089,Unknown date,Away team @ Home team,Muscala,5.20583404254845
0022300089,Unknown date,Away team @ Home team,Coulibaly,1.3986451668463316
0022300089,Unknown date,Away team @ Home team,Lofton Jr.,-2.5138437978560484
0022300090,Unknown date,Away team @ Home team,Windler,4.337704918032787
0022300090,Unknown date,Away team @ Home team,Valančiūnas,2.361665522365939
0022300090,Unknown date,Away team @ Home team,Zeller,1.5259515570934257
0022300091,Unknown date,Away team @ Home team,Merrill,5.155455562334756
0022300091,Unknown date,Away team @ Home team,Jones,3.1106898903859914
0022300091,Unknown date,Away team @ Home team,Bates,0.0
0022300092,Unknown date,Away team @ Home team,Tucker,5.538867962968157
0022300092,Unknown date,Away team @ Home team,Flynn,4.111283607022569
0022300092,Unknown date,Away team @ Home team,Green,0.0
0022300093,Unknown date,Away team @ Home team,Milton,2.002725358290373
0022300093,Unknown date,Away team @ Home team,Brown Jr.,1.201503078090071
0022300093,Unknown date,Away team @ Home team,Hampton,0.0
0022300094,Unknown date,Away team @ Home team,Clarkson,4.913782513743922
0022300094,Unknown date,Away team @ Home team,Agbaji,1.9093596059113302
0022300094,Unknown date,Away team @ Home team,Bol,0.2643159916436426
0022300095,Unknown date,Away team @ Home team,Micić,1.2512266532635676
0022300095,Unknown date,Away team @ Home team,Johnson,0.0
0022300095,Unknown date,Away team @ Home team,Pokusevski,-0.9197204018583289
0022300096,Unknown date,Away team @ Home team,Moody,7.2604879293964615
0022300096,Unknown date,Away team @ Home team,Wiggins,6.647852482373944
0022300096,Unknown date,Away team @ Home team,Bullock Jr.,-0.0999150268336314
0022300097,Unknown date,Away team @ Home team,Gueye,2.2640625
0022300097,Unknown date,Away team @ Home team,Forrest,-0.7538860103626943
0022300097,Unknown date,Away team @ Home team,Fernando,-6.711253355358249
0022300098,Unknown date,Away team @ Home team,Murray,2.270642201834862
0022300098,Unknown date,Away team @ Home team,Rupert,0.0
0022300098,Unknown date,Away team @ Home team,Mays,-2.353072625698324
0022300099,Unknown date,Away team @ Home team,Coffey,0.5791838169799819
0022300099,Unknown date,Away team @ Home team,Diabaté,0.414094799210007
0022300099,Unknown date,Away team @ Home team,Wesley,-0.6435086079302021
0022300100,Unknown date,Away team @ Home team,Reaves,3.779697839307386
0022300100,Unknown date,Away team @ Home team,Vincent,3.057088667614984
0022300100,Unknown date,Away team @ Home team,Reddish,1.10632183908046
0022300101,Unknown date,Away team @ Home team,Maledon,9.662263675923935
0022300101,Unknown date,Away team @ Home team,Smith Jr.,6.645970963924066
0022300101,Unknown date,Away team @ Home team,Dinwiddie,6.410067639919155
0022300102,Unknown date,Away team @ Home team,Drummond,9.41610984623187
0022300102,Unknown date,Away team @ Home team,Nembhard,6.709709313800582
0022300102,Unknown date,Away team @ Home team,Dosunmu,4.207682298815002
0022300103,Unknown date,Away team @ Home team,Kornet,0.6540660542432197
0022300103,Unknown date,Away team @ Home team,Baldwin Jr.,0.0
0022300103,Unknown date,Away team @ Home team,Butler,-2.6185714285714283
0022300104,Unknown date,Away team @ Home team,Griffin,3.3125954198473284
0022300104,Unknown date,Away team @ Home team,Alexander-Walker,1.6149031309462034
0022300104,Unknown date,Away team @ Home team,Bufkin,0.0
0022300105,Unknown date,Away team @ Home team,Mays,6.105604655378011
0022300105,Unknown date,Away team @ Home team,Trent Jr.,5.860645217695402
0022300105,Unknown date,Away team @ Home team,McDaniels,0.0
0022300106,Unknown date,Away team @ Home team,Rose,1.1024229074889869
0022300106,Unknown date,Away team @ Home team,LaRavia,0.0
0022300106,Unknown date,Away team @ Home team,Gilyard,0.0
0022300107,Unknown date,Away team @ Home team,Love,6.910585904648958
0022300107,Unknown date,Away team @ Home team,Middleton,3.506003354794773
0022300107,Unknown date,Away team @ Home team,Green,0.0
0022300108,Unknown date,Away team @ Home team,Zeller,3.9172335094398263
0022300108,Unknown date,Away team @ Home team,Joseph,2.412121212121212
0022300108,Unknown date,Away team @ Home team,Gates,1.9619631901840493
0022300109,Unknown date,Away team @ Home team,Umude,2.2796052631578947
0022300109,Unknown date,Away team @ Home team,Pokusevski,-2.3707894736842103
0022300109,Unknown date,Away team @ Home team,Harris,-2.5135352112676057
0022300110,Unknown date,Away team @ Home team,George,5.255010598366982
0022300110,Unknown date,Away team @ Home team,Agbaji,2.5240363636363634
0022300110,Unknown date,Away team @ Home team,Dunn,2.5044449406660716
0022300111,Unknown date,Away team @ Home team,Prince,3.1657514590433093
0022300111,Unknown date,Away team @ Home team,Reddish,2.6076697252093592
0022300111,Unknown date,Away team @ Home team,Hayes,2.0350517368810053
0022300112,Unknown date,Away team @ Home team,Sims,2.432876712328768
0022300112,Unknown date,Away team @ Home team,Wade,2.207526799796957
0022300112,Unknown date,Away team @ Home team,Jeffries,0.0
0022300113,Unknown date,Away team @ Home team,Bassey,7.842398664910116
0022300113,Unknown date,Away team @ Home team,Branham,3.597128526142611
0022300113,Unknown date,Away team @ Home team,Champagnie,0.0
0022300114,Unknown date,Away team @ Home team,Ingles,0.9013996889580095
0022300114,Unknown date,Away team @ Home team,Black,0.0
0022300114,Unknown date,Away team @ Home team,Coffey,-2.2131736526946106
0022300115,Unknown date,Away team @ Home team,Umude,2.208964315352697
0022300115,Unknown date,Away team @ Home team,Mays,1.8470992841581073
0022300115,Unknown date,Away team @ Home team,Walker,1.0620228510097056
0022300116,Unknown date,Away team @ Home team,Flynn,5.5860957244295015
0022300116,Unknown date,Away team @ Home team,Connaughton,4.807185962464398
0022300116,Unknown date,Away team @ Home team,Temple,0.0
0022300117,Unknown date,Away team @ Home team,Kispert,4.407272727272727
0022300117,Unknown date,Away team @ Home team,Gill,3.430871063678696
0022300117,Unknown date,Away team @ Home team,Griffin,0.0
0022300118,Unknown date,Away team @ Home team,Sheppard,7.875898574202063
0022300118,Unknown date,Away team @ Home team,Kornet,5.308477038732342
0022300118,Unknown date,Away team @ Home team,Nwora,4.346535327974899
0022300119,Unknown date,Away team @ Home team,Bryant,9.753810069482377
0022300119,Unknown date,Away team @ Home team,Robinson,8.963555185677217
0022300119,Unknown date,Away team @ Home team,Wilson,2.6136709480583074
0022300120,Unknown date,Away team @ Home team,McBride,6.009394161537248
0022300120,Unknown date,Away team @ Home team,Okoro,5.460643795597678
0022300120,Unknown date,Away team @ Home team,Porter Jr.,5.416776704111448
0022300121,Unknown date,Away team @ Home team,Dieng,4.909736871177659
0022300121,Unknown date,Away team @ Home team,Wallace,3.5467540295358972
0022300121,Unknown date,Away team @ Home team,Zeller,2.4320412517780943
0022300122,Unknown date,Away team @ Home team,Landale,8.324359536759907
0022300122,Unknown date,Away team @ Home team,Holiday,6.916177467758473
0022300122,Unknown date,Away team @ Home team,Thompson,5.232533486428558
0022300123,Unknown date,Away team @ Home team,Milton,2.5720023938953895
0022300123,Unknown date,Away team @ Home team,Key,0.0
0022300123,Unknown date,Away team @ Home team,McLaughlin,0.0
0022300124,Unknown date,Away team @ Home team,Curry,5.261370775296532
0022300124,Unknown date,Away team @ Home team,Kleber,2.0059207161125325
0022300124,Unknown date,Away team @ Home team,Powell,1.4769230769230768
0022300125,Unknown date,Away team @ Home team,Dunn,7.046106926781085
0022300125,Unknown date,Away team @ Home team,Agbaji,6.2401504141996815
0022300125,Unknown date,Away team @ Home team,Tillman,2.2812229067827996
0022300126,Unknown date,Away team @ Home team,Vezenkov,5.037083337716928
0022300126,Unknown date,Away team @ Home team,Moody,4.52149928780359
0022300126,Unknown date,Away team @ Home team,Duarte,-0.10039577443832759
0022300127,Unknown date,Away team @ Home team,Hyland,8.700095364159372
0022300127,Unknown date,Away team @ Home team,Hayes,7.141320841254671
0022300127,Unknown date,Away team @ Home team,Brown,0.0
0022300128,Unknown date,Away team @ Home team,Martin,0.0
0022300128,Unknown date,Away team @ Home team,Springer,-0.5023932276172491
0022300128,Unknown date,Away team @ Home team,Dick,-1.5079469990243288
0022300129,Unknown date,Away team @ Home team,Hawkins,2.604897192558676
0022300129,Unknown date,Away team @ Home team,Seabron,0.0
0022300129,Unknown date,Away team @ Home team,Umude,0.0
0022300130,Unknown date,Away team @ Home team,George,2.906804841302614
0022300130,Unknown date,Away team @ Home team,Fontecchio,1.8050104529616724
0022300130,Unknown date,Away team @ Home team,Harris,1.2022988505747125
0022300131,Unknown date,Away team @ Home team,Bassey,5.137429866367881
0022300131,Unknown date,Away team @ Home team,Goodwin,4.895574559827525
0022300131,Unknown date,Away team @ Home team,Okogie,4.1095005615222915
0022300132,Unknown date,Away team @ Home team,Metu,3.797328120961489
0022300132,Unknown date,Away team @ Home team,Little,1.965
0022300132,Unknown date,Away team @ Home team,Martin,-2.5752380952380953
0022300133,Unknown date,Away team @ Home team,Ball,10.626375850160688
0022300133,Unknown date,Away team @ Home team,McConnell,-1.0014492753623188
0022300133,Unknown date,Away team @ Home team,Maledon,-1.0018416206261511
0022300134,Unknown date,Away team @ Home team,Fudge,0.0
0022300134,Unknown date,Away team @ Home team,Hodge,0.0
0022300134,Unknown date,Away team @ Home team,Lewis,-2.55125
0022300135,Unknown date,Away team @ Home team,Ryan,4.605183280879986
0022300135,Unknown date,Away team @ Home team,Lewis Jr.,1.9095477386934672
0022300135,Unknown date,Away team @ Home team,Mathews,0.0
0022300136,Unknown date,Away team @ Home team,Brissett,6.312962785594873
0022300136,Unknown date,Away team @ Home team,Watford,1.8114165666266506
0022300136,Unknown date,Away team @ Home team,Pritchard,-1.1724425887265137
0022300137,Unknown date,Away team @ Home team,Samuels Jr.,0.0
0022300137,Unknown date,Away team @ Home team,Ford,0.0
0022300137,Unknown date,Away team @ Home team,Whitmore,-0.14832464020090796
0022300138,Unknown date,Away team @ Home team,Sexton,0.6146243827598137
0022300138,Unknown date,Away team @ Home team,Yurtseven,0.0
0022300138,Unknown date,Away team @ Home team,McLaughlin,0.0
0022300139,Unknown date,Away team @ Home team,Tyson,2.475471698113208
0022300139,Unknown date,Away team @ Home team,Nnaji,2.4230769230769234
0022300139,Unknown date,Away team @ Home team,Jordan,-1.4026395358079642
0022300140,Unknown date,Away team @ Home team,Azubuike,1.9637323943661973
0022300140,Unknown date,Away team @ Home team,Harris,1.1617977528089887
0022300140,Unknown date,Away team @ Home team,Umude,0.0
0022300141,Unknown date,Away team @ Home team,Champagnie,3.9266116356191736
