game_id,game_date,matchup,player_name,impact_score
0022300087,Unknown date,Away team @ Home team,Fox,53.85077298729756
0022300087,Unknown date,Away team @ Home team,Sabonis,48.37302105840878
0022300087,Unknown date,Away team @ Home team,Curry,47.28300820585274
0022300088,Unknown date,Away team @ Home team,LaVine,59.304170204728436
0022300088,Unknown date,Away team @ Home team,Duren,58.268246771271514
0022300088,Unknown date,Away team @ Home team,Thompson,30.146823961278546
0022300089,Unknown date,Away team @ Home team,Kuzma,52.33416717875291
0022300089,Unknown date,Away team @ Home team,Bane,36.4898069751101
0022300089,Unknown date,Away team @ Home team,Roddy,30.63139414257138
0022300090,Unknown date,Away team @ Home team,Williamson,43.30548649586213
0022300090,Unknown date,Away team @ Home team,Robinson,32.79107676996041
0022300090,Unknown date,Away team @ Home team,Ingram,29.842686790629728
0022300091,Unknown date,Away team @ Home team,Mobley,70.62202213720806
0022300091,Unknown date,Away team @ Home team,Nesmith,47.71841743069916
0022300091,Unknown date,Away team @ Home team,Haliburton,38.36284806963775
0022300092,Unknown date,Away team @ Home team,Embiid,56.27609998906733
0022300092,Unknown date,Away team @ Home team,Barnes,54.00407072487914
0022300092,Unknown date,Away team @ Home team,Maxey,44.58503330146661
0022300093,Unknown date,Away team @ Home team,Reid,46.1074245165449
0022300093,Unknown date,Away team @ Home team,Gobert,42.70570389730881
0022300093,Unknown date,Away team @ Home team,Towns,27.95139398870413
0022300094,Unknown date,Away team @ Home team,Gordon,32.1855486029104
0022300094,Unknown date,Away team @ Home team,Markkanen,30.17234134547076
0022300094,Unknown date,Away team @ Home team,Collins,27.117277164963706
0022300095,Unknown date,Away team @ Home team,Jokić,45.85295873879808
0022300095,Unknown date,Away team @ Home team,Watson,37.26359885892226
0022300095,Unknown date,Away team @ Home team,Porter Jr.,30.575599749831156
0022300096,Unknown date,Away team @ Home team,Green,59.66088184742778
0022300096,Unknown date,Away team @ Home team,Thompson,42.18965986033335
0022300096,Unknown date,Away team @ Home team,Curry,36.81250176425069
0022300097,Unknown date,Away team @ Home team,Antetokounmpo,47.1905650775955
0022300097,Unknown date,Away team @ Home team,Okongwu,31.98391459278013
0022300097,Unknown date,Away team @ Home team,Capela,30.027302225417802
0022300098,Unknown date,Away team @ Home team,Embiid,64.39675009968934
0022300098,Unknown date,Away team @ Home team,Walker,32.14248853028425
0022300098,Unknown date,Away team @ Home team,Harris,31.72540610462946
0022300099,Unknown date,Away team @ Home team,Westbrook,38.176583561874686
0022300099,Unknown date,Away team @ Home team,George,31.79998599564063
0022300099,Unknown date,Away team @ Home team,Zubac,25.147911946830956
0022300100,Unknown date,Away team @ Home team,Davis,71.7293341911956
0022300100,Unknown date,Away team @ Home team,James,65.3053396492964
0022300100,Unknown date,Away team @ Home team,Fox,45.344937361330615
0022300101,Unknown date,Away team @ Home team,Bridges,41.4578197567401
0022300101,Unknown date,Away team @ Home team,Washington,41.2582417664448
0022300101,Unknown date,Away team @ Home team,Rozier,39.0657969679921
0022300102,Unknown date,Away team @ Home team,Vučević,60.2816113405986
0022300102,Unknown date,Away team @ Home team,Turner,36.86831597122183
0022300102,Unknown date,Away team @ Home team,LaVine,36.61348233532453
0022300103,Unknown date,Away team @ Home team,Brown,48.97767134388432
0022300103,Unknown date,Away team @ Home team,Tatum,47.46154367992889
0022300103,Unknown date,Away team @ Home team,Coulibaly,29.43542064367414
0022300104,Unknown date,Away team @ Home team,Murray,58.45986772346381
0022300104,Unknown date,Away team @ Home team,Edwards,39.422951482503414
0022300104,Unknown date,Away team @ Home team,Towns,35.64171761397822
0022300105,Unknown date,Away team @ Home team,Ayton,48.645265433192776
0022300105,Unknown date,Away team @ Home team,Brogdon,39.96648903892967
0022300105,Unknown date,Away team @ Home team,Siakam,39.184558976642045
0022300106,Unknown date,Away team @ Home team,Bane,49.878744520109386
0022300106,Unknown date,Away team @ Home team,Jackson Jr.,47.10384827848654
0022300106,Unknown date,Away team @ Home team,Dončić,46.197005917569186
0022300107,Unknown date,Away team @ Home team,Antetokounmpo,60.29176735287901
0022300107,Unknown date,Away team @ Home team,Robinson,41.14352141473728
0022300107,Unknown date,Away team @ Home team,Herro,35.49547439955642
0022300108,Unknown date,Away team @ Home team,Curry,49.71370893923303
0022300108,Unknown date,Away team @ Home team,Jackson-Davis,40.447192406326536
0022300108,Unknown date,Away team @ Home team,McCollum,27.97835610404766
0022300109,Unknown date,Away team @ Home team,Giddey,41.480446938477535
0022300109,Unknown date,Away team @ Home team,Gilgeous-Alexander,40.03179643369753
0022300109,Unknown date,Away team @ Home team,Thompson,36.160454501226084
0022300110,Unknown date,Away team @ Home team,Kessler,56.51988717028824
0022300110,Unknown date,Away team @ Home team,Markkanen,55.451201907001995
0022300110,Unknown date,Away team @ Home team,Jokić,53.293157963045175
0022300111,Unknown date,Away team @ Home team,Davis,70.62253645134665
0022300111,Unknown date,Away team @ Home team,Fultz,35.674636767943745
0022300111,Unknown date,Away team @ Home team,Suggs,35.04504869755577
0022300112,Unknown date,Away team @ Home team,Mitchell,38.89688120633626
0022300112,Unknown date,Away team @ Home team,Hartenstein,25.903228742389913
0022300112,Unknown date,Away team @ Home team,Mobley,25.6260194588225
0022300113,Unknown date,Away team @ Home team,Johnson,49.91609455020277
0022300113,Unknown date,Away team @ Home team,Wembanyama,36.69499872867968
0022300113,Unknown date,Away team @ Home team,Durant,36.043736268426734
0022300114,Unknown date,Away team @ Home team,Wagner,40.74384000634403
0022300114,Unknown date,Away team @ Home team,Westbrook,36.099300806495535
0022300114,Unknown date,Away team @ Home team,George,32.38292347703437
0022300115,Unknown date,Away team @ Home team,Ayton,46.827031024804455
0022300115,Unknown date,Away team @ Home team,Sharpe,40.88195484578065
0022300115,Unknown date,Away team @ Home team,Thompson,38.1249880164396
0022300116,Unknown date,Away team @ Home team,Poeltl,39.19445239628183
0022300116,Unknown date,Away team @ Home team,Barnes,38.11314312283119
0022300116,Unknown date,Away team @ Home team,Schröder,28.20074097757931
0022300117,Unknown date,Away team @ Home team,Avdija,50.47596822938041
0022300117,Unknown date,Away team @ Home team,Kuzma,47.43371878150362
0022300117,Unknown date,Away team @ Home team,Okongwu,33.21827689348318
0022300118,Unknown date,Away team @ Home team,Tatum,40.15792826207438
0022300118,Unknown date,Away team @ Home team,McConnell,32.13068346551791
0022300118,Unknown date,Away team @ Home team,Pritchard,26.993969665959625
0022300119,Unknown date,Away team @ Home team,Adebayo,47.77300422761967
0022300119,Unknown date,Away team @ Home team,Herro,43.45671825313109
0022300119,Unknown date,Away team @ Home team,Bridges,40.03537440398647
0022300120,Unknown date,Away team @ Home team,Mitchell,40.78798512388762
